,full_price,city,eu_country,bedrooms,person_capacity,cleanliness_rating,guest_satisfaction_overall,distance_to_center,distance_to_metro
878,773.0883696951234,amsterdam,Netherlands,2,4.0,10.0,100.0,2.980651115450149,1.1030307670570212
884,921.6600660839408,amsterdam,Netherlands,2,4.0,10.0,100.0,1.5605057217916218,1.545169284178017
885,614.4400440559605,amsterdam,Netherlands,3,4.0,10.0,100.0,2.17628679091166,1.7478432092170455
887,626.3913950273006,amsterdam,Netherlands,1,4.0,10.0,100.0,2.8349323218135347,0.4921804154168875
888,737.2343167811028,amsterdam,Netherlands,1,4.0,9.0,93.0,0.985424878379576,0.1673273754409381
893,811.0514845452628,amsterdam,Netherlands,2,4.0,9.0,96.0,1.9297542636856864,0.5587222831601781
894,614.4400440559605,amsterdam,Netherlands,2,3.0,7.0,90.0,3.745608868675632,1.2895512595930496
899,728.7980690366275,amsterdam,Netherlands,2,4.0,10.0,100.0,3.1535562293402064,0.6019040352325485
902,1301.2912145853352,amsterdam,Netherlands,2,4.0,10.0,100.0,1.8586013476855452,0.6237845548999664
915,669.7443348252995,amsterdam,Netherlands,1,4.0,8.0,100.0,1.379446055148139,1.395652581543664
917,1044.6886790242074,amsterdam,Netherlands,1,4.0,9.0,90.0,0.4955941275992037,0.1733919684462981
923,1388.7001148267054,amsterdam,Netherlands,2,6.0,10.0,100.0,0.1228203248413586,0.2472316636241306
928,682.1643662268882,amsterdam,Netherlands,2,4.0,8.0,92.0,1.9767603992787524,1.8235124571663843
930,1049.3754833266937,amsterdam,Netherlands,2,4.0,9.0,95.0,1.3527171509818487,1.46568090120341
931,952.3586342652264,amsterdam,Netherlands,2,4.0,10.0,98.0,3.5722610459210875,0.1940536047496463
933,823.4715159468517,amsterdam,Netherlands,1,2.0,10.0,96.0,0.5684281277104399,0.5387855497847494
934,737.2343167811028,amsterdam,Netherlands,3,4.0,10.0,99.0,2.403629097037157,1.8510833525786383
936,919.0823237175732,amsterdam,Netherlands,1,2.0,9.0,96.0,1.4362811734094796,0.2346408021264288
940,657.3243034237106,amsterdam,Netherlands,2,4.0,10.0,93.0,2.5253835165661678,0.7718199873581287
942,1013.9901108429218,amsterdam,Netherlands,1,4.0,9.0,91.0,1.3307466253631677,0.3997935402179011
945,786.4457619572096,amsterdam,Netherlands,1,2.0,9.0,96.0,1.332304005753174,0.2708889023279694
946,614.4400440559605,amsterdam,Netherlands,1,3.0,9.0,93.0,0.8152831558920489,0.7488679155496919
947,934.0800974855296,amsterdam,Netherlands,2,4.0,9.0,94.0,0.4719180294726839,0.3152712772909713
952,653.8092001968458,amsterdam,Netherlands,1,2.0,10.0,99.0,2.5868503858746905,1.267933991656668
953,1005.0851826681976,amsterdam,Netherlands,3,4.0,9.0,97.0,1.5747937917863348,1.2008421789749295
956,614.4400440559605,amsterdam,Netherlands,2,4.0,10.0,93.0,1.0566123013969375,0.4322277893940299
966,1474.9373139924544,amsterdam,Netherlands,2,4.0,9.0,96.0,1.615046033182837,0.3577751768820043
969,651.2314578304783,amsterdam,Netherlands,2,4.0,9.0,97.0,2.332380072584113,1.478692879292418
974,935.0174583460268,amsterdam,Netherlands,2,4.0,8.0,86.0,2.041088839062258,0.1504065294975317
981,782.4619783000961,amsterdam,Netherlands,1,4.0,10.0,96.0,1.7333371289473145,0.3500259710777088
984,940.1729430787618,amsterdam,Netherlands,3,4.0,10.0,96.0,7.996882958161881,0.7716152348460149
986,841.9843929416728,amsterdam,Netherlands,3,4.0,10.0,98.0,1.331917688314553,1.210672038695684
989,953.7646755559722,amsterdam,Netherlands,1,4.0,9.0,93.0,2.105918906623288,1.953864784235962
999,702.7863051578282,amsterdam,Netherlands,1,2.0,10.0,94.0,0.416242311928918,0.4460427486561224
1006,1148.7357345394043,amsterdam,Netherlands,2,4.0,9.0,96.0,2.141165671733949,0.5815287315762019
1007,1167.2486115342256,amsterdam,Netherlands,3,4.0,10.0,98.0,3.999605631618192,2.886141868728968
1011,640.4518079347597,amsterdam,Netherlands,1,2.0,9.0,93.0,2.157557644321105,0.1937857537458505
1018,749.4200079675674,amsterdam,Netherlands,1,2.0,9.0,93.0,1.062620817938711,0.929788716025646
1024,1474.9373139924544,amsterdam,Netherlands,2,3.0,10.0,98.0,1.0891583554220026,0.5622186851477062
1029,675.6028402034074,amsterdam,Netherlands,1,2.0,10.0,100.0,2.4144613396038546,0.4050562243807235
1030,682.1643662268882,amsterdam,Netherlands,2,4.0,9.0,92.0,2.3025871301843264,0.1266261912071032
1031,946.0314484568696,amsterdam,Netherlands,2,6.0,9.0,94.0,1.1175090955454527,1.008999987890187
1036,658.7303447144565,amsterdam,Netherlands,2,4.0,8.0,88.0,3.5258935890872936,1.1480507847216093
1038,921.6600660839408,amsterdam,Netherlands,2,4.0,10.0,100.0,3.586307747826725,0.8560097912936638
1041,899.6320858622549,amsterdam,Netherlands,1,4.0,9.0,95.0,3.991285842209958,0.1572362826184581
1044,1155.2972605628852,amsterdam,Netherlands,2,4.0,9.0,92.0,1.1410820729975846,1.1646812551054528
1049,894.7109413446442,amsterdam,Netherlands,2,4.0,10.0,94.0,0.3983966086305992,0.3032820638930517
1050,784.1023598059663,amsterdam,Netherlands,2,4.0,9.0,89.0,1.7349614517837677,1.642635411658126
1051,737.2343167811028,amsterdam,Netherlands,3,4.0,10.0,95.0,2.4400519322286325,1.8749895645814785
1054,798.6314531436741,amsterdam,Netherlands,1,2.0,10.0,96.0,0.8025806309574988,0.7704399381762843
1057,1450.097251189277,amsterdam,Netherlands,1,2.0,10.0,99.0,0.8754657571444243,0.3256625813239212
1058,796.2880509924308,amsterdam,Netherlands,1,2.0,10.0,99.0,1.7142671347811131,1.7268543647913286
1060,734.8909146298597,amsterdam,Netherlands,2,4.0,10.0,95.0,3.3762037438952053,2.283153281646566
1062,712.8629344081738,amsterdam,Netherlands,2,4.0,10.0,100.0,2.248713992970771,1.6991130120804383
1063,884.8686523094229,amsterdam,Netherlands,2,4.0,10.0,100.0,3.306494132878313,1.2977620579311064
1072,847.8428983197807,amsterdam,Netherlands,1,2.0,10.0,100.0,1.5686984270932698,0.6683316979232571
1076,965.0130058819396,amsterdam,Netherlands,1,2.0,10.0,98.0,0.691227347664673,0.6737264083182075
1082,755.9815339910483,amsterdam,Netherlands,3,4.0,9.0,96.0,2.0108412607207056,0.5650891278645118
1084,768.1672251775128,amsterdam,Netherlands,3,4.0,10.0,98.0,3.6098603496833377,2.01325599851614
1087,1437.9115600028122,amsterdam,Netherlands,3,6.0,9.0,96.0,0.4382814404938107,0.1112526778129059
1088,1062.967215803904,amsterdam,Netherlands,2,4.0,9.0,92.0,0.8321024267105885,0.9602394436467304
1092,792.7729477655661,amsterdam,Netherlands,2,4.0,10.0,98.0,1.360556253930173,0.4666264782045682
1093,909.4743748974762,amsterdam,Netherlands,2,4.0,8.0,86.0,2.1359193328965183,0.2569652707413085
1108,1001.8044196564572,amsterdam,Netherlands,2,4.0,9.0,96.0,3.719138932492077,1.1961039142136427
1111,909.4743748974762,amsterdam,Netherlands,1,2.0,10.0,96.0,1.0099286808227097,0.9171212475906236
1115,682.1643662268882,amsterdam,Netherlands,1,2.0,10.0,98.0,2.172555977877586,0.6302554123731371
1119,1106.320155601903,amsterdam,Netherlands,2,4.0,10.0,95.0,0.4386886749401627,0.6521379452476944
1120,612.0966419047173,amsterdam,Netherlands,1,2.0,10.0,99.0,1.81416209003188,1.5258546734616825
1121,858.1538677852507,amsterdam,Netherlands,3,4.0,10.0,98.0,2.1883623241190424,1.530394817386643
1126,1096.4778665666815,amsterdam,Netherlands,2,4.0,9.0,96.0,2.1616186088901874,1.424193999696451
1129,602.254352869496,amsterdam,Netherlands,2,3.0,10.0,100.0,3.856290160797035,0.727959614777696
1132,796.5223912075552,amsterdam,Netherlands,2,4.0,10.0,94.0,2.854955024549889,1.7026055177938193
1136,716.6123778501629,amsterdam,Netherlands,2,5.0,10.0,96.0,3.695019401251472,0.3975272449636358
1144,749.6543481826917,amsterdam,Netherlands,2,4.0,10.0,98.0,2.147644223681296,1.663573094481327
1147,817.1443301384951,amsterdam,Netherlands,5,4.0,10.0,100.0,1.395558384276652,0.8572188799741954
1150,798.8657933587983,amsterdam,Netherlands,2,4.0,10.0,98.0,1.5059050605234694,0.1758127502043111
1152,848.0772385349051,amsterdam,Netherlands,3,4.0,10.0,98.0,1.2673096236953807,1.15798150310482
1153,768.1672251775128,amsterdam,Netherlands,2,4.0,9.0,93.0,2.3763283919577702,0.2137207076825147
1155,613.268342980339,amsterdam,Netherlands,1,4.0,9.0,84.0,0.227261771501336,0.4598064040713953
1160,977.4330372835284,amsterdam,Netherlands,2,4.0,9.0,93.0,0.6992566314686434,0.6086050971817523
1162,1179.9029831509386,amsterdam,Netherlands,3,4.0,10.0,99.0,1.5027227912931442,0.2120691502488345
1168,614.4400440559605,amsterdam,Netherlands,1,2.0,10.0,97.0,5.248925496623519,1.447323925421352
1170,602.0200126543716,amsterdam,Netherlands,1,2.0,10.0,99.0,2.013315462247246,1.8042449142837864
1171,675.8371804185317,amsterdam,Netherlands,1,4.0,9.0,94.0,1.6324205972565495,1.7604901265308908
1176,640.4518079347597,amsterdam,Netherlands,1,2.0,9.0,96.0,1.732612307023676,0.5044280205653221
1179,934.0800974855296,amsterdam,Netherlands,1,4.0,10.0,96.0,1.119898419690324,0.3823953970836375
1184,987.0409861036252,amsterdam,Netherlands,2,4.0,10.0,97.0,5.90206620315863,1.9405450529736905
1186,946.5001288871184,amsterdam,Netherlands,2,4.0,10.0,98.0,0.3742854128776258,0.1678333130301167
1190,1290.5115646896163,amsterdam,Netherlands,2,4.0,10.0,96.0,0.7286496522879208,0.4489829501233665
1191,1043.516977948586,amsterdam,Netherlands,2,4.0,9.0,96.0,2.8465663110435075,0.7267716169428922
1192,1044.6886790242074,amsterdam,Netherlands,1,2.0,10.0,98.0,3.00304405670342,1.634457042931914
1200,1376.7487638553653,amsterdam,Netherlands,2,4.0,10.0,93.0,1.93070171163266,1.5858276037627197
1203,630.3751786844141,amsterdam,Netherlands,2,4.0,10.0,99.0,7.821224885988995,0.350205131263562
1207,897.0543434958875,amsterdam,Netherlands,1,2.0,10.0,100.0,1.8105252253258413,0.5203180680736526
1210,744.7332036650811,amsterdam,Netherlands,0,2.0,10.0,92.0,2.6780671022771645,1.844110211594116
1214,675.8371804185317,amsterdam,Netherlands,1,2.0,10.0,97.0,1.226574558568374,0.4873451103500322
1215,909.4743748974762,amsterdam,Netherlands,2,4.0,10.0,98.0,2.618689438581703,0.430812395257234
1218,700.442903006585,amsterdam,Netherlands,2,4.0,9.0,97.0,4.934490747673485,1.0142324209723232
1220,675.8371804185317,amsterdam,Netherlands,1,2.0,10.0,94.0,3.3721075193510948,2.138692001418663
1224,1155.5316007780095,amsterdam,Netherlands,2,4.0,10.0,98.0,2.4257425777023247,0.2363933822539052
1225,1473.7656129168329,amsterdam,Netherlands,3,4.0,10.0,99.0,1.2475376590245462,0.9395369081584696
1226,780.3529163639773,amsterdam,Netherlands,1,2.0,10.0,100.0,2.870360336355194,0.6699305861650315
1230,1175.2161788484525,amsterdam,Netherlands,3,4.0,9.0,98.0,2.064978156484179,0.1256100747993703
1231,798.6314531436741,amsterdam,Netherlands,2,4.0,8.0,87.0,0.2183590260694622,0.2591520845004634
1234,934.0800974855296,amsterdam,Netherlands,1,2.0,10.0,99.0,1.1547596698706086,1.2846766288110578
1236,706.7700888149416,amsterdam,Netherlands,1,2.0,10.0,100.0,1.0614682951820191,0.7406987035194909
1237,639.0457666440138,amsterdam,Netherlands,2,4.0,10.0,94.0,1.8376258603919224,1.584225755968893
1238,639.0457666440138,amsterdam,Netherlands,2,5.0,10.0,99.0,1.0888019473573365,1.212527679686487
1239,1020.082956436154,amsterdam,Netherlands,2,4.0,9.0,96.0,1.3888025774590338,0.1269477488024523
1240,1192.3230145525274,amsterdam,Netherlands,2,4.0,10.0,98.0,0.711001157114987,0.8957489912156269
1241,798.6314531436741,amsterdam,Netherlands,1,2.0,10.0,99.0,3.4182780438538303,1.174328400459339
1242,952.827314695475,amsterdam,Netherlands,3,4.0,10.0,98.0,3.3858328815288896,0.8591838427545171
1243,614.4400440559605,amsterdam,Netherlands,1,2.0,8.0,78.0,3.681123600390949,0.6261290985751646
1244,802.3808965856631,amsterdam,Netherlands,1,4.0,10.0,97.0,2.060682016112348,1.0617688799848386
1245,1069.2944016122608,amsterdam,Netherlands,3,4.0,10.0,98.0,3.769038485437261,1.5272098588701009
1248,1163.264827877112,amsterdam,Netherlands,2,4.0,10.0,99.0,0.5346921634861919,0.3590494392331471
1252,614.4400440559605,amsterdam,Netherlands,1,2.0,10.0,98.0,2.378976734126103,0.3727539950508572
1253,663.6514892320672,amsterdam,Netherlands,1,2.0,8.0,80.0,3.603566583123448,0.566839809905379
1255,1044.6886790242074,amsterdam,Netherlands,1,2.0,10.0,100.0,0.7632673298779642,0.7397320575899978
1260,985.6349448128794,amsterdam,Netherlands,1,2.0,10.0,97.0,2.1196222672484475,1.508615841020238
1261,1214.116654559089,amsterdam,Netherlands,0,4.0,9.0,93.0,1.9378453374033071,1.5727963606689823
1265,1229.1144283270453,amsterdam,Netherlands,2,4.0,8.0,80.0,4.018539279664372,0.6144579597375078
1268,903.6158695193684,amsterdam,Netherlands,2,4.0,10.0,100.0,2.219026042100148,0.1534512134458384
1273,835.8915473484406,amsterdam,Netherlands,1,2.0,10.0,100.0,1.133040548554243,0.419941893133602
1274,833.5481451971974,amsterdam,Netherlands,2,4.0,10.0,97.0,2.3791604813940816,0.4822173562640304
1276,602.254352869496,amsterdam,Netherlands,1,4.0,10.0,97.0,2.1784488572559164,1.3971942342014405
1277,1425.960209031472,amsterdam,Netherlands,2,4.0,9.0,95.0,0.693804219531778,0.6104142835744827
1281,1413.5401776298831,amsterdam,Netherlands,4,4.0,10.0,95.0,2.5285934946331867,1.4726792881930086
1283,1473.7656129168329,amsterdam,Netherlands,3,4.0,10.0,99.0,1.0502976602816874,0.8064644270062321
1285,623.1106320155602,amsterdam,Netherlands,1,2.0,10.0,98.0,1.7503429371250638,1.635592572401873
1288,725.2829658097627,amsterdam,Netherlands,1,2.0,10.0,100.0,2.643438366426934,1.785536976905441
1289,1106.320155601903,amsterdam,Netherlands,1,2.0,10.0,99.0,1.0184169240172674,0.860175899479944
1292,737.2343167811028,amsterdam,Netherlands,1,2.0,8.0,80.0,2.445892011535024,0.626873243765226
1295,638.8114264288895,amsterdam,Netherlands,1,2.0,9.0,99.0,4.026637981657621,0.8724662067052056
1296,1137.0187237831883,amsterdam,Netherlands,3,4.0,10.0,97.0,3.1972831892266567,0.5412381144040497
1298,749.6543481826917,amsterdam,Netherlands,2,4.0,10.0,97.0,3.760618543168462,2.30488289652242
1302,762.0743795842806,amsterdam,Netherlands,2,4.0,10.0,100.0,1.2822318366972356,1.1975655669096446
1303,818.5503714292411,amsterdam,Netherlands,1,2.0,9.0,90.0,1.3473778591603864,0.6167771314121642
1304,649.1223958943594,amsterdam,Netherlands,1,2.0,10.0,100.0,1.5910368494082434,1.513883610162651
1307,651.2314578304783,amsterdam,Netherlands,1,2.0,10.0,98.0,0.9032801917853696,0.9743136070585368
1308,897.0543434958875,amsterdam,Netherlands,1,2.0,10.0,96.0,3.2466865105639986,0.7332375566921576
1313,1352.143041267312,amsterdam,Netherlands,2,4.0,9.0,97.0,0.6128250008272753,0.6261524916599381
1315,688.0228716049962,amsterdam,Netherlands,3,4.0,9.0,98.0,4.055545763335639,2.1441373874285263
1319,645.3729524523704,amsterdam,Netherlands,2,3.0,10.0,97.0,9.461195720866648,0.5199595408030679
1322,654.9809012724675,amsterdam,Netherlands,1,2.0,10.0,96.0,1.1576321703328325,0.4427874655469126
1327,626.625735242425,amsterdam,Netherlands,2,4.0,10.0,98.0,4.783577967323165,0.461524831641109
1332,768.1672251775128,amsterdam,Netherlands,3,4.0,9.0,89.0,2.5317791810078223,1.9508381631778204
1335,774.2600707707451,amsterdam,Netherlands,1,2.0,10.0,100.0,1.0724060335712924,0.9487840860326356
1338,940.1729430787618,amsterdam,Netherlands,3,4.0,10.0,100.0,4.193076094244048,0.1530452908976468
1339,774.2600707707451,amsterdam,Netherlands,1,2.0,9.0,93.0,0.3455169433106798,0.41959327308309
1346,771.9166686195018,amsterdam,Netherlands,1,2.0,9.0,96.0,2.670219076095161,0.624269163735385
1348,651.2314578304783,amsterdam,Netherlands,1,2.0,9.0,97.0,1.2454844418820736,0.4970149669638693
1359,634.1246221264032,amsterdam,Netherlands,0,3.0,10.0,92.0,0.5016479585890927,0.2751244525061787
1360,1044.6886790242074,amsterdam,Netherlands,2,4.0,9.0,94.0,1.7381780749062166,0.3776410167587321
1361,663.6514892320672,amsterdam,Netherlands,1,2.0,8.0,85.0,0.5314378296721961,0.1473502816259765
1368,1112.4130011951352,amsterdam,Netherlands,2,4.0,9.0,97.0,0.9383979080124176,0.9089399949602428
1370,1170.0606941157173,amsterdam,Netherlands,2,2.0,9.0,97.0,2.3485872280852407,0.6696340261283594
1375,774.2600707707451,amsterdam,Netherlands,1,4.0,10.0,99.0,3.2409084283054623,2.0342688556214066
1376,860.2629297213696,amsterdam,Netherlands,2,4.0,10.0,96.0,1.6111073496479826,1.1520685908045352
1377,1030.1595856864997,amsterdam,Netherlands,1,4.0,9.0,95.0,1.7763051427667529,0.3904070288794365
1381,688.0228716049962,amsterdam,Netherlands,2,4.0,8.0,91.0,4.8943084094922655,0.8312690542363996
1385,1038.595833430975,amsterdam,Netherlands,1,2.0,9.0,90.0,1.7619105529873618,1.6840464812485665
1386,1106.320155601903,amsterdam,Netherlands,3,4.0,10.0,95.0,1.960080116336376,0.2478306316016821
1389,614.4400440559605,amsterdam,Netherlands,1,2.0,10.0,98.0,1.352543053917736,1.1296422193193014
1394,1278.325873503152,amsterdam,Netherlands,2,4.0,10.0,93.0,1.8926489148659231,0.3295759208354705
1400,712.8629344081738,amsterdam,Netherlands,1,2.0,10.0,94.0,1.0888406776091444,1.191675466889337
1409,1137.0187237831883,amsterdam,Netherlands,2,4.0,9.0,95.0,0.3639409721001367,0.225633502736772
1411,1210.6015513322243,amsterdam,Netherlands,3,4.0,9.0,87.0,7.969305328939106,3.44979930561118
1412,688.0228716049962,amsterdam,Netherlands,2,4.0,9.0,89.0,3.530425897814728,2.0967821086114897
1413,1044.6886790242074,amsterdam,Netherlands,1,2.0,10.0,100.0,2.158723530675921,0.4626017170652766
1415,784.3367000210907,amsterdam,Netherlands,2,4.0,9.0,95.0,0.2974642261790269,0.2736866717194594
1416,1253.7201509150989,amsterdam,Netherlands,3,4.0,10.0,98.0,0.3169389023241861,0.2579285496835228
1420,724.3456049492654,amsterdam,Netherlands,1,4.0,9.0,96.0,2.056174676779936,0.5829400265643441
1421,602.0200126543716,amsterdam,Netherlands,1,2.0,9.0,95.0,2.5831601042996724,0.6132894311478992
1422,817.1443301384951,amsterdam,Netherlands,2,4.0,10.0,89.0,2.202639429915825,0.4808268481425759
1423,1161.3901061561176,amsterdam,Netherlands,4,6.0,9.0,87.0,1.1433255192001677,0.4347829310639374
1427,765.8238230262696,amsterdam,Netherlands,1,4.0,10.0,90.0,1.748359791678232,1.839643114810844
1428,784.3367000210907,amsterdam,Netherlands,2,5.0,8.0,95.0,1.340726246340255,1.37046101178845
1429,675.8371804185317,amsterdam,Netherlands,1,4.0,10.0,97.0,1.221670425451893,0.6329923791977538
1432,1263.3280997351956,amsterdam,Netherlands,2,4.0,9.0,96.0,1.3667049045596855,1.1078610716209008
1434,918.144962857076,amsterdam,Netherlands,2,4.0,10.0,96.0,3.613845597450548,0.4328036905971728
1435,1189.74527218616,amsterdam,Netherlands,3,6.0,10.0,95.0,2.5809899621153174,0.8236763119353399
1437,642.5608698708786,amsterdam,Netherlands,2,4.0,10.0,98.0,1.7850162318886558,0.8252666443978388
1439,737.2343167811028,amsterdam,Netherlands,1,2.0,8.0,92.0,1.5409454322899052,0.3004732283673187
1440,817.1443301384951,amsterdam,Netherlands,2,4.0,10.0,98.0,2.562693138108823,0.3730209522140952
1444,1069.2944016122608,amsterdam,Netherlands,3,4.0,8.0,96.0,2.228792755876437,0.4285784052120449
1445,669.7443348252995,amsterdam,Netherlands,1,2.0,10.0,95.0,3.1085878001885847,2.0309169359312613
1447,636.9367047078949,amsterdam,Netherlands,1,2.0,10.0,98.0,2.6441402443131667,0.4671454268090974
1448,1044.9230192393318,amsterdam,Netherlands,2,4.0,10.0,99.0,2.106852013955016,0.5653360525071207
1449,612.0966419047173,amsterdam,Netherlands,1,2.0,10.0,96.0,2.580980524368186,0.8236704680395452
1453,678.4149227848992,amsterdam,Netherlands,0,3.0,8.0,83.0,0.9715551214209368,0.6301127348201856
1457,1032.502987837743,amsterdam,Netherlands,2,4.0,10.0,96.0,0.7452783417342724,0.4559236986443631
1459,602.0200126543716,amsterdam,Netherlands,2,4.0,9.0,96.0,3.5638189363291577,1.3584719696911596
1462,1269.8896257586766,amsterdam,Netherlands,3,4.0,10.0,99.0,0.9699075522079282,0.9433721798805786
1465,983.2915426616364,amsterdam,Netherlands,2,4.0,9.0,100.0,2.092713707944653,1.5060103780624083
1466,626.625735242425,amsterdam,Netherlands,1,2.0,10.0,100.0,0.5338033417295943,0.3223256235970965
1467,663.6514892320672,amsterdam,Netherlands,2,4.0,9.0,92.0,1.3885995591198448,1.4207085281957157
1468,860.2629297213696,amsterdam,Netherlands,2,4.0,10.0,100.0,2.153007057399911,1.491193848474123
1469,765.8238230262696,amsterdam,Netherlands,3,4.0,9.0,95.0,3.29655086700539,1.2266507856901716
1473,694.3500574133527,amsterdam,Netherlands,2,4.0,9.0,73.0,3.0841083928930164,0.5317863401486449
1474,653.8092001968458,amsterdam,Netherlands,2,4.0,10.0,95.0,3.164143721978712,0.4767502117222842
1475,651.2314578304783,amsterdam,Netherlands,2,4.0,10.0,93.0,3.150254788132971,0.5404962266961698
